# RaceRender Data: TrackAddict 4.8.2 on iOS 26.0 [iPhone14,5] (Mode: 0)
# Vehicle: 2021 Mazda MX-5 Club
# Vehicle Tune: OSID's: PAEAEB000PEP6010, CVN's: 50F61056
# End Point: 32.523121, -97.615272  @ -1.00 deg
# Split Point 1: 32.521038, -97.618430  @ -1.00 deg
# Split Point 2: 32.523611, -97.613974  @ -1.00 deg
# Split Point 3: 32.523863, -97.611440  @ -1.00 deg
# GPS: iOS; Type: 0
# OBD Mode: BLE; ID: "ELM327 v1.5"
# OBD Settings: AP1;AF1;RPR0
# User Settings: U0;AS1;LT0/1;EC0;VC0;VQ3;VS1
# Device Free Space: 18135 MB
"Time","UTC Time","Lap","Sector","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (MPH)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (PSI)","Pressure Altitude (ft)","OBD_Update","Engine Speed (RPM) *OBD","Vehicle Speed (mph) *OBD","Throttle Position (%) *OBD","Intake Air Temp (F) *OBD","Intake Manifold Pressure (PSI) *OBD","Engine Coolant Temp (F) *OBD"
169.468,1757547173.468,1,3,0,0,0,0.000,32.5222842,-97.6103428,312.0,1024,76.4,341.5,3.5,-0.19,0.65,-0.15,0,0.000,0,0,4974.500,76.429,91.765,100.400,14.069,197.600
169.518,1757547173.518,1,3,0,0,0,0.000,32.5222842,-97.6103428,312.0,1024,76.4,341.5,3.5,-0.20,0.65,-0.15,0,0.000,0,0,4974.500,76.429,91.765,100.400,14.069,197.600
169.539,1757547173.539,1,3,0,0,0,0.000,32.5222842,-97.6103428,312.0,1024,76.4,341.5,3.5,-0.20,0.74,-0.15,0,0.000,0,1,5034.250,77.050,91.765,100.400,13.779,197.600
169.588,1757547173.588,1,3,0,0,0,0.000,32.5222842,-97.6103428,312.0,1024,76.4,341.5,3.5,-0.17,0.77,-0.13,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.639,1757547173.639,1,3,0,0,0,0.000,32.5222842,-97.6103428,312.0,1024,76.4,341.5,3.5,-0.17,0.81,-0.02,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.643,1757547173.643,1,3,0,0,1,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.17,0.81,-0.02,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.689,1757547173.689,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.17,0.80,-0.00,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.739,1757547173.739,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.17,0.80,-0.00,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.790,1757547173.790,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.17,0.76,0.01,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.840,1757547173.840,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.20,0.66,0.01,0,0.000,0,0,5034.250,77.050,91.765,100.400,13.779,197.600
169.888,1757547173.888,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.22,0.66,-0.02,0,0.000,0,1,5094.000,78.293,91.765,100.400,14.214,197.600
169.940,1757547173.940,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.20,0.59,-0.15,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
169.991,1757547173.991,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.18,0.47,-0.16,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.041,1757547174.041,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.11,0.44,-0.15,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.091,1757547174.091,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.11,0.44,-0.01,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.142,1757547174.142,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.22,0.53,0.08,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.192,1757547174.192,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.22,0.53,0.08,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.242,1757547174.242,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.18,0.42,0.01,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.292,1757547174.292,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.18,0.26,-0.01,0,0.000,0,0,5094.000,78.293,91.765,100.400,14.214,197.600
170.315,1757547174.315,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.22,0.03,-0.12,0,0.000,0,1,5171.500,78.914,91.765,100.400,13.779,197.600
170.363,1757547174.363,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.22,-0.02,-0.22,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.413,1757547174.413,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.12,-0.13,-0.22,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.463,1757547174.463,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.12,-0.15,-0.14,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.513,1757547174.513,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.19,-0.19,-0.14,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.564,1757547174.564,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.19,-0.19,-0.11,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.614,1757547174.614,1,3,0,0,0,0.000,32.5225930,-97.6105657,311.8,1023,81.6,329.2,3.5,-0.11,-0.13,-0.08,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.640,1757547174.640,1,3,0,0,1,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.11,-0.13,-0.00,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.694,1757547174.694,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.11,-0.28,0.00,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.745,1757547174.745,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.22,-0.28,0.00,0,0.000,0,0,5171.500,78.914,91.765,100.400,13.779,197.600
170.787,1757547174.787,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.22,-0.25,-0.11,0,0.000,0,1,5235.000,80.157,91.765,100.400,14.069,197.600
170.835,1757547174.835,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.22,-0.08,-0.11,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
170.885,1757547174.885,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.19,-0.06,0.21,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
170.936,1757547174.936,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.19,-0.06,0.21,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
170.986,1757547174.986,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.19,-0.20,-0.08,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
171.036,1757547175.036,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.16,-0.20,-0.14,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
171.086,1757547175.086,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.16,-0.14,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
171.137,1757547175.137,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.13,-0.14,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
171.187,1757547175.187,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.13,-0.19,0,0.000,0,0,5235.000,80.157,91.765,100.400,14.069,197.600
171.225,1757547175.225,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.12,-0.15,-0.19,0,0.000,0,1,5319.250,81.400,91.765,100.400,14.359,197.600
171.277,1757547175.277,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.12,-0.15,-0.15,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.328,1757547175.328,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.15,-0.06,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.378,1757547175.378,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.11,-0.07,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.428,1757547175.428,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.11,-0.06,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.478,1757547175.478,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.12,-0.09,0.03,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.529,1757547175.529,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.14,-0.03,0.03,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.579,1757547175.579,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.12,-0.03,-0.08,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.629,1757547175.629,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.17,0.04,-0.08,0,0.000,0,0,5319.250,81.400,91.765,100.400,14.359,197.600
171.636,1757547175.636,1,3,0,0,0,0.000,32.5228725,-97.6107624,312.6,1026,82.1,329.2,3.5,-0.17,0.04,-0.08,0,0.000,0,1,5398.750,82.642,91.765,100.400,14.214,197.600
171.638,1757547175.638,1,3,0,0,1,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.17,0.04,-0.08,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.679,1757547175.679,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.08,0.04,0.03,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.730,1757547175.730,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.17,-0.02,0.03,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.780,1757547175.780,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.03,-0.02,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.830,1757547175.830,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.02,-0.03,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.881,1757547175.881,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.20,-0.02,-0.04,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.931,1757547175.931,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.13,-0.02,-0.09,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
171.981,1757547175.981,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.02,-0.09,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
172.031,1757547176.031,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.13,-0.02,-0.10,0,0.000,0,0,5398.750,82.642,91.765,100.400,14.214,197.600
172.060,1757547176.060,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.01,-0.13,0,0.000,0,1,5478.750,83.885,91.765,100.400,13.924,197.600
172.112,1757547176.112,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.13,-0.01,-0.13,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.162,1757547176.162,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.13,-0.01,0.04,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.212,1757547176.212,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.09,-0.01,0.09,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.262,1757547176.262,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.13,-0.02,0.14,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.312,1757547176.312,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.02,0.14,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.363,1757547176.363,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.06,0.10,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.413,1757547176.413,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.16,-0.08,0.00,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.463,1757547176.463,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.12,-0.06,0.00,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.514,1757547176.514,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.12,-0.06,0.01,0,0.000,0,0,5478.750,83.885,91.765,100.400,13.924,197.600
172.549,1757547176.549,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.01,0.01,0,0.000,0,1,5551.250,85.128,91.765,100.400,13.924,197.600
172.604,1757547176.604,1,3,0,0,0,0.000,32.5231566,-97.6109628,313.5,1028,82.1,329.0,3.5,-0.19,-0.06,0.02,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.637,1757547176.637,1,3,0,0,1,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.22,0.03,0.02,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.685,1757547176.685,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.12,-0.03,0.02,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.735,1757547176.735,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.13,0.00,0.05,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.785,1757547176.785,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.13,-0.02,0.04,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.835,1757547176.835,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.14,-0.02,0.04,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.886,1757547176.886,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.14,-0.03,-0.03,0,0.000,0,0,5551.250,85.128,91.765,100.400,13.924,197.600
172.919,1757547176.919,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.14,-0.04,-0.03,0,0.000,0,1,5647.000,86.371,91.765,100.400,14.214,197.600
172.966,1757547176.966,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.13,-0.03,0.02,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.016,1757547177.016,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.17,-0.04,0.03,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.067,1757547177.067,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.20,-0.05,0.02,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.117,1757547177.117,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.20,-0.05,-0.05,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.167,1757547177.167,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.14,-0.04,-0.06,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.217,1757547177.217,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.11,-0.02,-0.06,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.268,1757547177.268,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.11,-0.02,0.01,0,0.000,0,0,5647.000,86.371,91.765,100.400,14.214,197.600
173.311,1757547177.311,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.11,-0.01,0.03,0,0.000,0,1,5719.750,87.613,91.765,100.400,13.924,197.600
173.358,1757547177.358,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.14,-0.01,0.09,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.408,1757547177.408,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.17,-0.01,0.09,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.459,1757547177.459,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.14,-0.01,0.02,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.509,1757547177.509,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.17,-0.01,-0.07,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.559,1757547177.559,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.12,-0.01,-0.07,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.610,1757547177.610,1,3,0,0,0,0.000,32.5234655,-97.6111701,313.8,1029,84.5,329.0,3.5,-0.17,-0.04,-0.09,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.644,1757547177.644,1,3,0,0,1,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.11,-0.04,-0.11,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.700,1757547177.700,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.05,-0.01,-0.09,0,0.000,0,0,5719.750,87.613,91.765,100.400,13.924,197.600
173.721,1757547177.721,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.05,0.02,-0.06,0,0.000,0,1,5719.750,88.856,91.765,100.400,13.489,197.600
173.770,1757547177.770,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.17,-0.01,0.07,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
173.821,1757547177.821,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.17,-0.01,0.07,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
173.871,1757547177.871,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.14,-0.01,0.06,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
173.921,1757547177.921,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.14,0.03,0.04,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
173.971,1757547177.971,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,0.03,0.02,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
174.021,1757547178.021,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.14,0.03,0.02,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
174.072,1757547178.072,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.11,0.03,0.01,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
174.122,1757547178.122,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,-0.02,0.05,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
174.172,1757547178.172,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,-0.02,0.00,0,0.000,0,0,5719.750,88.856,91.765,100.400,13.489,197.600
174.181,1757547178.181,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,-0.02,0.00,0,0.000,0,1,5864.000,90.099,91.765,100.400,13.779,197.600
174.222,1757547178.222,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,-0.02,0.00,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.273,1757547178.273,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.16,0.02,-0.01,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.323,1757547178.323,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.11,0.04,-0.01,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.373,1757547178.373,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,0.04,-0.01,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.423,1757547178.423,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,0.06,0.03,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.474,1757547178.474,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.12,0.04,0.03,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.524,1757547178.524,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.16,0.04,0.02,0,0.000,0,0,5864.000,90.099,91.765,100.400,13.779,197.600
174.556,1757547178.556,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.09,0.01,0.02,0,0.000,0,1,5958.500,91.342,91.765,100.400,13.779,197.600
174.604,1757547178.604,1,3,0,0,0,0.000,32.5237763,-97.6114020,314.0,1030,87.9,329.0,3.5,-0.13,0.01,0.05,0,0.000,0,0,5958.500,91.342,91.765,100.400,13.779,197.600
# Sector 3: 00:00:35.154
174.653,1757547178.653,1,4,0,0,1,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,-0.13,-0.04,0.05,0,0.000,0,0,5958.500,91.342,91.765,100.400,13.779,197.600
174.705,1757547178.705,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,-0.14,-0.04,-0.00,0,0.000,0,0,5958.500,91.342,91.765,100.400,13.779,197.600
174.755,1757547178.755,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,-0.14,-0.05,-0.05,0,0.000,0,0,5958.500,91.342,91.765,100.400,13.779,197.600
174.806,1757547178.806,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,-0.03,-0.05,-0.12,0,0.000,0,0,5958.500,91.342,91.765,100.400,13.779,197.600
174.856,1757547178.856,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.05,-0.08,-0.05,0,0.000,0,0,5958.500,91.342,91.765,100.400,13.779,197.600
174.902,1757547178.902,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.06,0.01,-0.04,0,0.000,0,1,6009.250,91.963,19.608,100.400,13.779,197.600
174.956,1757547178.956,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.13,-0.04,0.00,0,0.000,0,0,6009.250,91.963,19.608,100.400,13.779,197.600
175.007,1757547179.007,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.13,0.03,0.00,0,0.000,0,0,6009.250,91.963,19.608,100.400,13.779,197.600
175.057,1757547179.057,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.16,0.04,-0.02,0,0.000,0,0,6009.250,91.963,19.608,100.400,13.779,197.600
175.107,1757547179.107,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.21,0.04,-0.09,1,0.000,0,0,6009.250,91.963,19.608,100.400,13.779,197.600
175.157,1757547179.157,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.42,0.03,-0.10,1,0.000,0,0,6009.250,91.963,19.608,100.400,13.779,197.600
175.208,1757547179.208,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.84,0.03,-0.10,1,0.000,0,0,6009.250,91.963,19.608,100.400,13.779,197.600
175.257,1757547179.257,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.87,0.04,0.01,1,0.000,0,1,5967.250,90.720,19.216,100.400,3.481,197.600
175.308,1757547179.308,1,4,0,0,0,0.000,32.5241209,-97.6116383,314.0,1030,93.6,332.4,3.5,0.97,0.04,0.01,1,0.000,0,0,5967.250,90.720,19.216,100.400,3.481,197.600
